Module	AF58_S44__interleaved_Abundance-RPKs	AF60_S79__interleaved_Abundance-RPKs	AF77_S14__interleaved_Abundance-RPKs	AF69_S38__interleaved_Abundance-RPKs	AF72_S54__interleaved_Abundance-RPKs	AF15_S62__interleaved_Abundance-RPKs	AF78_S16__interleaved_Abundance-RPKs	AF28_S21__interleaved_Abundance-RPKs	AF61_S50__interleaved_Abundance-RPKs	AF11_S70__interleaved_Abundance-RPKs	AF33_S15__interleaved_Abundance-RPKs	AF29_S10__interleaved_Abundance-RPKs	AF01_S88__interleaved_Abundance-RPKs	AF14_S47__interleaved_Abundance-RPKs	AF70_S17__interleaved_Abundance-RPKs	AF83_S53__interleaved_Abundance-RPKs	AF03_S22__interleaved_Abundance-RPKs	AF24_S65__interleaved_Abundance-RPKs	AF23_S76__interleaved_Abundance-RPKs	AF22_S59__interleaved_Abundance-RPKs	AF16_S12__interleaved_Abundance-RPKs	AF46_S84__interleaved_Abundance-RPKs	AF19_S87__interleaved_Abundance-RPKs	AF76_S40__interleaved_Abundance-RPKs	AF51_S34__interleaved_Abundance-RPKs	AF18_S72__interleaved_Abundance-RPKs	AF75_S28__interleaved_Abundance-RPKs	AF35_S19__interleaved_Abundance-RPKs	AF38_S55__interleaved_Abundance-RPKs	AF42_S33__interleaved_Abundance-RPKs	AF41_S66__interleaved_Abundance-RPKs	AF89_S94__interleaved_Abundance-RPKs	AF90_S9__interleaved_Abundance-RPKs	AF27_S52__interleaved_Abundance-RPKs	AF54_S1__interleaved_Abundance-RPKs	AF93_S77__interleaved_Abundance-RPKs	AF32_S2__interleaved_Abundance-RPKs	AF55_S20__interleaved_Abundance-RPKs	AF04_S45__interleaved_Abundance-RPKs	AF10_S92__interleaved_Abundance-RPKs	AF53_S42__interleaved_Abundance-RPKs	AF80_S37__interleaved_Abundance-RPKs	AF44_S31__interleaved_Abundance-RPKs	AF92_S63__interleaved_Abundance-RPKs	AF34_S41__interleaved_Abundance-RPKs	AF06_S67__interleaved_Abundance-RPKs	AF65_S80__interleaved_Abundance-RPKs	AF74_S35__interleaved_Abundance-RPKs	AF91_S23__interleaved_Abundance-RPKs	AF64_S82__interleaved_Abundance-RPKs	AF48_S89__interleaved_Abundance-RPKs	AF88_S48__interleaved_Abundance-RPKs	AF25_S7__interleaved_Abundance-RPKs	AF26_S11__interleaved_Abundance-RPKs	AF84_S8__interleaved_Abundance-RPKs	AF62_S71__interleaved_Abundance-RPKs	AF94_S51__interleaved_Abundance-RPKs	AF02_S91__interleaved_Abundance-RPKs	AF86_S24__interleaved_Abundance-RPKs	AF59_S75__interleaved_Abundance-RPKs	AF79_S93__interleaved_Abundance-RPKs	AF81_S6__interleaved_Abundance-RPKs	AF47_S74__interleaved_Abundance-RPKs	AF82_S5__interleaved_Abundance-RPKs	AF37_S4__interleaved_Abundance-RPKs	AF67_S46__interleaved_Abundance-RPKs	AF12_S32__interleaved_Abundance-RPKs	AF45_S73__interleaved_Abundance-RPKs	AF63_S57__interleaved_Abundance-RPKs	AF57_S18__interleaved_Abundance-RPKs	AF52_S83__interleaved_Abundance-RPKs	AF71_S39__interleaved_Abundance-RPKs	AF05_S69__interleaved_Abundance-RPKs	AF39_S49__interleaved_Abundance-RPKs	AF08_S78__interleaved_Abundance-RPKs	AF49_S36__interleaved_Abundance-RPKs	AF73_S58__interleaved_Abundance-RPKs	AF09_S68__interleaved_Abundance-RPKs	AF31_S3__interleaved_Abundance-RPKs	AF40_S27__interleaved_Abundance-RPKs	AF87_S30__interleaved_Abundance-RPKs	AF21_S85__interleaved_Abundance-RPKs	AF43_S86__interleaved_Abundance-RPKs	AF66_S60__interleaved_Abundance-RPKs	AF50_S90__interleaved_Abundance-RPKs	AF36_S26__interleaved_Abundance-RPKs	AF20_S56__interleaved_Abundance-RPKs	AF68_S43__interleaved_Abundance-RPKs	AF85_S81__interleaved_Abundance-RPKs	AF30_S61__interleaved_Abundance-RPKs	AF07_S29__interleaved_Abundance-RPKs	AF17_S25__interleaved_Abundance-RPKs	AF56_S64__interleaved_Abundance-RPKs
MGB027	266.758	3.73293	130.099	0.0	48.0952	59.2661	1.08959	140.903	0.0	49.1396	9.25479	9.90652	0.0	0.907653	47.8865	174.602	0.0	58.5425	17.7223	0.0	19.4802	0.0	1.94893	32.8895	141.777	1.20704	0.0	0.0	5.81507	0.0	16.7898	38.0726	12.2669	208.263	6.76171	1.59629	140.164	20.3436	3.66008	26.884	121.869	207.722	0.965456	0.0	1.0663	37.1044	2.92838	1.57983	7.14363	8.1737	88.4818	0.0	55.27	47.5034	5.57212	3.55568	0.0	0.0	0.0	23.4492	0.0	16.1905	200.097	21.2103	0.0	54.6279	0.0	164.784	1.41556	43.0238	111.762	0.0	3.51309	32.9562	1.61983	3.78239	0.0	63.9963	50.3371	139.318	0.0	1.55514	12.9535	8.67951	0.0	0.0	0.0	17.4983	0.0	0.0	0.0	29.8728	29.5611
MGB049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69934	0.0	0.0	0.0	0.0	5.23101	0.0	0.0	0.0	0.0	0.414083	0.170932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.138379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGB006	52.3625	2.19047	255.233	38.3944	128.998	0.0	14.5001	272.722	0.0	109.624	23.1025	75.3214	0.0	49.796	14.6739	25.1599	185.305	6.56664	11.2185	201.257	18.9952	9.51077	5.68662	105.586	2.67491	16.1954	0.0	0.0	23.4994	711.676	20.1819	27.0778	47.1993	367.727	189.938	441.967	264.055	37.2906	5.70664	135.911	2.11038	6.29006	68.2129	966.908	640.968	52.1864	475.116	6.7786	15.0535	425.157	2.55065	0.0	28.2568	1.71042	40.7786	11.1334	748.924	2.56303	563.699	42.6675	0.0	7.63393	67.5964	16.6186	4.06211	68.5681	0.0	232.925	3.52915	43.655	59.6407	34.0269	7.40969	66.95	2.3739	5.76264	261.149	4.69978	85.2451	219.0	4.03658	0.819055	17.4864	173.81	1.7312	0.0	305.743	152.792	161.177	560.234	0.0	19.443	4.02095
MGB028	23.65505	0.0	0.0	0.0	0.0	0.0	1.03231	0.0	0.0	2.92718	0.0	0.0	0.0	0.0	0.0	1.08444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.363751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17379	1.079815	0.0	0.0	1.466405	31.08245	0.0	0.0	3.75591	0.0	0.0	0.0	0.0	1.899155	1.7352699999999999	0.0	0.0	0.0	0.0	0.0	0.0	2.82408	0.0	0.0	0.0	0.0	0.0	0.0	0.517455	0.0	0.0	0.0	0.8904	0.0	34.164049999999996	0.0	0.0	0.0	0.0
MGB007	165.692	0.0	0.32042	1.49466	3.0462499999999997	26.541400000000003	0.0	0.0	0.0	39.9855	2.57651	0.0	0.901445	0.405219	13.03164	197.1868	0.949215	77.5479	158.50799999999998	0.0	42.49608	6.055485	400.3855	327.882	36.208149999999996	3.480395	0.0	0.0	352.9585	0.0	0.76039	187.7106	32.10795	83.62525	5.134205	0.0	0.0	101.62455	61.727145	21.09235	34.578715	228.8865	31.71345	0.0	35.30955	109.43669999999999	0.0	443.6845	407.1645	2.23462	106.23755	5.4457	35.502285	1.46891	23.8754	5.832435	97.6135	0.0	0.0	95.96889999999999	0.0	0.0	196.63400000000001	10.203574999999999	3.65003	0.0	0.0	43.911085	8.94835	201.19205	235.60008499999998	0.588845	1.99611	150.787	1.75672	4.13274	329.83299999999997	91.15180000000001	11.61484	0.0	0.799805	397.94	8.58251	25.893075	0.0	0.0	0.0	13.0956	150.3635	0.0	0.0	16.79465	35.48695
MGB029	9.28543	23.0744	124.929	31.7267	171.744	65.679	65.5999	115.402	763.817	189.064	8.57172	141.891	0.0	91.0698	11.7309	201.373	174.507	71.334	123.34	0.0	13.9191	144.776	291.717	228.028	2.12911	0.0	0.0	12.9752	31.0046	3.05324	12.2764	59.8404	39.0899	182.952	35.7831	0.0	131.995	112.886	2.44106	18.4842	4.29012	6.95224	74.7802	0.0	115.828	168.191	3.78532	203.133	373.365	10.2883	19.699	0.0	144.64	8.632	79.9824	148.979	95.3637	2.64274	0.900122	231.61	0.0	144.303	46.722	35.6939	73.144	48.8874	8.19095	296.478	464.836	167.311	348.621	39.3399	14.404	178.333	9.4023	630.437	177.594	37.264	43.1834	116.742	4.52573	252.5	29.9448	368.207	18.0171	0.0	11.2667	327.995	148.509	0.0	0.0	90.2127	51.003
MGB022	0.0	0.0	136.87	9.85233	42.4724	9.19463	2.64386	144.357	0.0	196.605	5.09	40.2695	0.0	0.366076	0.0	0.0	0.0	0.0	5.01962	0.0	5.53428	78.8116	1.5705	22.5239	0.0	2.71153	0.0	15.6665	3.72766	0.0	8.83472	10.9548	2.92904	98.1163	4.55105	0.0	154.47	18.2243	0.0	0.0	3.68507	4.62303	1.05325	0.0	28.4693	0.0	4.70559	2.18283	4.9805	10.514	2.45241	0.0	5.48202	0.0	1.66112	0.0	0.0	0.824918	0.757381	15.6635	0.0	67.3383	50.7796	0.0	66.6456	48.045	0.0	4.48855	159.751	163.928	0.0	3.81716	6.08303	50.6652	3.60153	2.56182	7.88016	7.50931	45.098	132.627	2.39205	0.0	0.0	197.206	4.0006	0.0	0.0	8.95264	0.0	0.0	0.0	52.4303	0.0
MGB044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.751575000000001	0.0	0.0	0.0	0.0	249.009235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133.9434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.454744999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.181475	0.0	0.0	0.0	0.0	4.53928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGB045	4.78758	0.0	0.0	0.0	0.0	13.28158	0.0	0.0	0.0	67.63307999999999	6.806745	145.6076	0.0	0.0	17.83915	0.0	0.0	33.804035	82.49452999999998	0.0	26.846535	89.646835	194.0914	0.0	68.7267	5.22386	0.0	0.0	0.0	0.0	3.84272	0.0	3.6966514999999998	193.34750000000003	10.176645	1.268883	0.0	68.660075	39.394175	2.6308499999999997	52.81155	0.0	13.52779	0.0	61.8970865	126.36155	0.0	82.03237499999999	244.190555	0.0	0.0	0.0	31.889734999999998	27.29905	19.286195	7.48323	0.0	0.0	0.0	113.0947	0.0	0.0	47.479205	6.2262975	0.0	0.0	4.697535	139.07145000000003	156.31064999999998	0.0	0.0	0.0	7.264365	94.14120000000001	0.0	0.0	0.0	19.41614	0.0	0.0	0.0	188.08274500000002	81.8998	219.789265	0.0	0.0	0.0	51.7665	0.0	0.0	0.0	4.1145499999999995	0.0
MGB023	0.0	0.0	0.0	0.0	17.9269	0.0	0.0	0.0	0.0	125.089	0.0	0.0	0.0	38.3948	2.71157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.05719	0.0	0.0	0.0	0.363981	0.0	0.0	0.0	5.81771	26.7054	0.0	0.0	0.0	0.0	0.0	0.0	3.96928	0.0	0.0	0.0	4.83366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.9632	1.29536	5.0732	0.0	0.0	0.0	0.0	180.7715	0.0	15.8072	0.0	0.0	0.0	0.0	0.0	15.5566	0.0	0.0	0.0	0.0	0.0	1.91381	4.33672	0.0	0.0	0.0	1.76946	1.28863	0.0	0.0	10.4426	1.00785	0.0	0.0	0.0	3.50811	23.3677	0.0	0.0	54.9997	0.0
MGB024	0.0	0.0	0.0	0.0	62.86217500000001	0.0	0.0	0.0	0.0	179.3965	0.0	0.0	0.0	58.19825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.441645000000001	0.0	0.0	0.0	2.3398205	0.0	0.0	0.0	17.909754999999997	148.9397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.55448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.8331	0.9634645000000001	11.34505	0.0	0.0	0.0	0.0	107.21465	0.0	54.898950000000006	0.0	0.0	0.0	0.0	0.0	53.53975	0.0	0.0	0.0	0.0	0.0	57.538905	4.86318	0.0	0.0	0.0	65.76123	179.162315	0.0	0.0	20.5255	0.0	0.0	0.0	0.0	7.2489419999999996	80.73384999999999	0.0	0.0	59.8541	0.0
MGB025	201.131	0.0	0.0	2.57258	0.0	35.1624	0.0	0.0	0.0	0.0	11.3492	0.0	0.0	0.0	0.0	217.876	0.0	56.0282	0.0	0.0	0.0	1.87751	0.0	0.0	0.0	7.74667	0.0	0.0	0.0	2.01783	2.26069	0.0	1.14986	216.504	0.0	0.0	0.0	0.0	0.0	28.0354	0.0	234.979	0.0	0.0	0.998268	30.2607	4.40837	2.44515	0.0	2.9207	101.744	0.0	13.1364	0.0	0.0	5.466	0.0	2.28076	0.0	17.2206	0.0	0.0	180.9	3.48909	0.0	0.0	0.0	33.9942	1.05578	41.9285	12.6526	0.0	8.67969	0.0	0.0	5.88565	0.0	14.5734	0.0	0.0	0.0	0.0	4.62659	2.3958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.9778
MGB047	418.33	0.0	277.732	0.0	31.3253	51.1992	6.4559	277.654	1.46918	94.662	9.8932	73.9263	0.0	154.45	6.20016	279.826	0.0	98.3652	6.19313	0.0	2.10684	4.65284	1.17654	167.01	23.4124	10.6945	0.0	0.0	20.448	3.13832	26.9812	17.054	51.3489	304.672	15.6456	0.0	296.392	38.6799	2.65242	45.6338	2.01515	414.725	0.0	0.0	73.3043	59.7281	0.0	5.17351	9.94228	19.4383	193.706	0.0	56.3853	2.69865	43.6584	6.97411	0.0	0.656329	0.0	84.3077	0.0	164.25	391.555	14.6314	3.69582	78.4506	0.0	45.7278	4.52752	73.6997	99.5392	0.0	8.01642	85.078	4.97069	6.47929	369.849	31.2311	116.293	249.03	0.0	0.0	18.38	9.77587	0.0	0.0	0.0	21.6952	61.3835	0.0	0.0	53.9637	75.1983
MGB040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.9872	0.0	0.0	0.0	0.0	40.14325	0.0	0.0	0.0	14.7142	189.9015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.42935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0208	0.0	0.0	0.0	0.0	44.62535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4900849999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.9314	0.0	0.0	0.0	0.0
MGB020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.1564075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGB043	149.378	0.0	0.0	0.0	103.705	21.692	5.16747	0.0	0.0	135.009	6.8982	289.823	2.41572	3.63966	3.75006	375.379	64.3982	64.3626	317.545	0.0	48.2084	177.761	192.977	280.173	42.7558	8.01034	0.0	0.0	55.798	6.99695	1.81244	194.289	23.1062	217.366	37.9809	1.9136	0.0	266.451	77.0153	3.90252	30.1707	0.0	25.287	0.0	123.0	192.385	0.0	193.102	72.6763	0.0	81.9338	0.0	62.4628	11.5841	36.3612	12.9514	347.981	0.0	0.0	17.7864	0.0	72.2931	13.2991	54.7792	114.761	0.0	0.0	177.255	301.022	197.181	316.429	0.0	7.6045	262.11	6.75231	0.0	388.905	248.933	0.0	0.0	4.62154	172.179	36.3279	438.022	0.0	0.0	5.53491	217.623	0.0	0.0	0.0	5.7265	35.4426
MGB021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	316.071	6.61594	0.0	0.0	0.0	12.191939999999999	0.0	0.0	22.111975	0.972125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.27905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.9783550000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.871699500000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	287.273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.703075	0.0
MGB008	0.0	0.0	358.306	0.0	42.5993	0.0	0.0	337.834	0.0	135.946	0.0	70.0	0.0	11.3884	0.0	0.0	0.0	3.02218	4.83685	0.0	0.0	0.0	2.63145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.8967	0.0	0.392987	10.428	0.0	0.0	380.664	41.4742	0.0	0.0	0.0	0.0	3.38814	0.0	0.0	5.72271	0.0	0.0	12.6187	23.0573	0.0	0.0	4.30673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.8846	0.0	0.0	0.0	117.251	0.0	153.267	1.749	0.0	0.0	0.0	0.0	103.002	0.0	0.0	0.0	0.0	109.314	312.692	0.0	0.0	0.0	9.57281	0.0	0.0	0.0	4.64145	59.5532	0.0	0.0	74.5475	0.0
MGB009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5107	0.0	0.0	0.0	0.0	0.0	0.0	3.09939	0.0	0.0	0.0	0.936899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.91746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.422939	0.0	0.0	401.328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36592	0.0	0.0	0.0	0.0	1.73717	0.0	3.17457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0091	0.0	0.0	0.0	0.0
